This is xake, Version 0.9.4

actor,verb,timestamp
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.287Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.290Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.293Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.423Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.426Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.426Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.431Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.432Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.437Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.437Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T15:03:11.453Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T15:05:16.577Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T15:05:35.203Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T15:05:51.514Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T15:05:56.703Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T15:05:56.705Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:01:41.305Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:01:41.307Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:01:55.151Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:01:55.152Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:02:00.800Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:02:00.802Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:02:20.821Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:02:20.822Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:02:20.942Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:02:42.322Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:03:13.336Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:03:24.317Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:03:24.318Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:03:44.622Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:03:44.634Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:03:50.956Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:03:50.958Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:03:57.654Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:04:01.583Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:04:01.585Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:04:16.030Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:04:16.032Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:04:16.113Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:04:47.093Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:04:57.361Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:04:57.361Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:05:08.576Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:05:09.787Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:05:09.788Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:05:15.352Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:05:29.718Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:05:29.719Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:05:39.192Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:05:39.192Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:05:39.265Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:05:52.250Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:05:52.251Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T16:06:03.970Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T16:06:03.970Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:06:13.391Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:06:13.417Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:06:14.247Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:06:14.249Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:06:14.248Z
5c376db348fea2e4af8c68f4,experienced,2019-01-11T16:06:14.255Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:41:37.326Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:41:41.431Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:41:45.935Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:41:50.526Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:41:55.870Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:41:55.871Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:42:15.442Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:42:38.416Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:42:38.418Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:42:55.716Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:43:11.968Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:43:11.970Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:43:49.721Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:43:52.289Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:43:52.290Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.625Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.671Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.676Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.680Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.684Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.694Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.700Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.704Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.706Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.878Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.879Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.881Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.882Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.883Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.884Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.884Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:00.885Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:44:19.661Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:44:22.323Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:44:22.324Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:44:38.805Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:44:38.806Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:44:58.574Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:44:58.576Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:44:58.596Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:45:12.274Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:45:12.276Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:45:37.302Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:45:37.303Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:45:52.017Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:45:52.018Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:46:33.857Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:46:33.859Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:46:46.437Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:46:46.439Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:47:09.043Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:47:09.045Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:47:26.340Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:47:26.342Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:47:26.363Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:47:44.821Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:47:47.536Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:48:13.909Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:48:31.909Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:48:31.910Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:49:17.232Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:49:17.233Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:49:24.843Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:49:24.845Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:49:42.242Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:49:42.244Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:49:51.934Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:49:51.956Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:49:52.182Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:49:52.184Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T16:49:52.184Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:50:12.496Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:50:15.977Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:51:09.415Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:51:11.972Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T16:51:17.660Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T16:51:17.661Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:27:23.467Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:27:47.965Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:27:50.769Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:27:52.704Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:28:58.250Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:21.072Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:22.319Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:23.175Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:24.019Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:27.820Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:28.898Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:29.813Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:30.787Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:32.561Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:33.449Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:34.701Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:35.561Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:37.498Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:38.858Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:41.851Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:43.972Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:45.050Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:46.177Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:47.120Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:48.420Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:49.923Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:51.096Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:52.297Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:53.601Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:55.270Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:29:57.541Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:00.563Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:02.396Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:04.837Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:07.468Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:09.524Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:13.557Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:19.590Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:21.380Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:22.352Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:23.888Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:26.007Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:27.061Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:29.356Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:30.629Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:31.918Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:33.682Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:30:35.509Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:31:34.058Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:31:34.347Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:31:34.348Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:31:34.349Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:31:55.897Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:00.435Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:08.190Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:10.350Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:32:12.668Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:14.752Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:32:17.728Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:32:17.730Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T18:32:19.205Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:19.207Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:32:23.419Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:32:24.680Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:32:27.960Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:32:27.962Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:32.527Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:32:34.214Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:36.024Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:37.978Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:39.236Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:32:40.007Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:32:40.009Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:41.141Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T18:32:42.552Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:42.555Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.299Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.330Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.563Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.566Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.567Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.567Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.568Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.568Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:32:51.569Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:32:58.135Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:01.527Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:02.321Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:03.119Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:04.310Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:05.254Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:12.489Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:13.673Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:14.753Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:15.564Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:16.883Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:18.570Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:19.346Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:20.794Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:21.587Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:23.180Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:25.360Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:26.556Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:29.111Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:30.515Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:33.391Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:38.573Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:40.722Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:42.038Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:43.866Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:45.999Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:47.628Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:49.561Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:51.002Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:52.730Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:54.164Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:33:56.769Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:34:02.933Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:34:12.941Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:34:12.943Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:34:38.822Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:34:42.750Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:34:55.279Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:01.677Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:02.539Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:03.258Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:03.947Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:04.614Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:35:05.645Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:05.452Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:06.747Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:07.513Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:08.199Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:35:09.412Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:09.580Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:35:09.414Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:11.016Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:12.285Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:13.813Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:15.310Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:17.263Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:18.652Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:20.432Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:21.869Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:23.606Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:26.872Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:28.021Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:30.343Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:33.080Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:36.358Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:38.308Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:35:44.302Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:35:48.891Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:35:59.551Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:35:59.534Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:36:02.301Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:36:03.473Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:36:03.474Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:36:54.274Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:36:55.179Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:38:34.400Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:38:34.401Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:39:40.413Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:39:52.605Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:40:03.728Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:40:06.784Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:40:06.786Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.689Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.724Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.972Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.973Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.974Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.975Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.976Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:40:43.976Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T18:41:28.432Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:41:28.432Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:41:29.547Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:41:29.549Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:41:47.569Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T18:41:57.209Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:41:57.210Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:42:03.039Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:42:12.701Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:42:18.111Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:42:20.164Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:42:25.612Z
5c376db348fea2e4af8c68f4,completed,2019-01-11T18:42:31.752Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:42:31.753Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:42:36.110Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:42:43.055Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:42:43.057Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:55:43.448Z
5c376db348fea2e4af8c68f4,answered,2019-01-11T18:55:50.642Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.236Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.300Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.520Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.522Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.522Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.524Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.525Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T18:56:54.526Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:57:09.407Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:57:09.408Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:57:15.359Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:57:19.874Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:57:23.748Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:57:28.629Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:57:33.140Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T18:57:41.855Z
5b9aa6a66ad1ffe3553b87f2,answered,2019-01-11T18:57:41.856Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.709Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.762Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.868Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.869Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.870Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.871Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.872Z
5b9aa6a66ad1ffe3553b87f2,experienced,2019-01-11T19:01:53.873Z
5b9aa6a66ad1ffe3553b87f2,completed,2019-01-11T19:02:30.293Z
